PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
2521,200,0.17852941149999998,0.0645098035,0.13473228899999998,99.2434927608137,25.0,1.7622000029591542,0
2530,200,0.170786516,0.083146067,0.174876847,122.23948759335974,23.0,4.654181655702332,0
2539,200,0.203125,0.080357142,0.075376884,44.31265180927118,23.0,0.6921970726805367,0
2554,200,0.184397163,0.180851063,0.307017544,197.7108472495085,24.0,1.145406284095619,0
2559,200,0.23310810800000004,0.057432432000000005,0.125,24.397815125021122,25.0,0.0,0
2562,200,0.12206572700000001,0.070422535,0.09574468100000001,87.49279850240397,25.0,0.0,0
2567,200,0.170731707,0.092140921,0.099378882,84.5055835940876,24.0,0.0437753194434394,0
2578,200,0.171428571,0.052747251999999994,0.18357488,110.54295553093856,23.0,8.527941149087296,1
2591,200,0.15645038155000002,0.0990648854,0.1781504701,122.63559824521347,23.35,-0.913076831072086,0
2602,200,0.218363913735,0.10738532053999998,0.07199216191,74.64657303208685,25.605,-0.3189663881685944,0
2616,200,0.175409836,0.06557377,0.160940325,93.83945344699193,24.0,10.252675017467563,1
2621,200,0.168224299,0.078504672,0.187763713,115.03678021225696,25.0,-0.7331696491199555,0
2636,200,0.178329571,0.079006772,0.20876288600000004,143.94127814034178,25.0,5.852300355212696,1
2650,200,0.25541125521999997,0.08145021602,0.18037037032,71.27419695847112,24.26,0.1222201530178756,0
2677,200,0.11678832099999999,0.0729927,0.099173554,68.53534228146381,25.0,-4.3135661158205565,0
2714,200,0.186098654,0.071748878,0.1925,113.02051448455933,26.0,4.1515757328438,0
2731,200,0.165137614,0.114678899,0.08510638300000001,95.44804323168132,26.0,-0.1933493204161248,0
2777,200,0.19536423799999997,0.072847682,0.09191176399999999,63.3603986853532,25.0,-0.0248091514168943,0
2784,200,0.172131147,0.102459016,0.056872038,75.70762304281594,24.0,0.1173825751583844,0
2829,200,0.1349999992,0.10689189169999999,0.1369696966,78.95966673911657,23.7,7.337154319440247,1
2830,200,0.2297549012,0.1092156856,0.27187053525,164.61853065457686,20.65,3.270470670641702,0
2833,200,0.077192982,0.05614034999999999,0.10687022900000001,77.8433819188057,22.0,-0.7452230945639191,0
2852,200,0.177655677,0.106227106,0.149068323,126.62640240861822,22.0,-1.2938002539864024,0
2861,200,0.18427999994,0.059079999460000004,0.08313265183999999,48.35178431298667,25.22,-0.5586638561605174,0
2881,200,0.148484848,0.087878787,0.164383561,139.38438077882603,24.0,1.5381574019942277,0
2905,200,0.128440366,0.055045871,0.071246819,78.52590652435185,24.0,-0.2566880248856258,0
2907,200,0.22173912999999998,0.17608695599999996,0.22493225,148.61222368755526,26.0,0.6246663155930268,0
2917,200,0.08304917989999999,0.043377048524999996,0.0696504084,67.74992752905717,23.975,-1.5393335692749868,0
2923,200,0.145228215,0.09128630700000001,0.150943396,106.54522473496246,25.0,-1.464414572380835,0
2945,200,0.15828740126000002,0.08425196826,0.13128434078,111.71026424819269,25.0,0.1607644240959605,0
3035,200,0.145061728,0.080246913,0.151202749,114.24401346009849,25.0,4.332435231914602,0
3086,200,0.152912621,0.114077669,0.195467422,117.35765397257022,24.0,7.170700524451458,1
3118,200,0.1757,0.069949999825,0.1695102744,111.32400988036683,24.675,2.5183356207949945,0
3123,200,0.155963302,0.11559633,0.079741379,104.89243936910258,23.0,9.335421285766904,1
3129,200,0.090753424,0.063356164,0.110280374,95.0455027593466,23.0,-1.249762835541849,0
3131,200,0.193014705,0.099264705,0.21802935,120.96806433353214,22.0,-0.4041124632429605,0
3147,200,0.150943396,0.062893081,0.241258741,111.5010320545469,24.0,-0.2762892505314114,0
3154,200,0.19275862038,0.10597701129999999,0.17138764721000002,141.48450414450605,22.41,0.1050515322319385,0
3174,200,0.16806722599999996,0.088235294,0.115384616,88.99020263251008,24.0,33.58581991737437,1
3188,200,0.13818897559,0.04889763727999999,0.17157661252499998,51.48667841143217,23.165,0.8506437246407109,0
3203,200,0.168865435,0.05540897,0.190340909,101.73356141519668,23.0,-1.257917851757635,0
3206,200,0.12874999991,0.030740740710000002,0.028341463860000006,21.43886378629979,23.83,-0.214440852523339,0
3207,200,0.10093922562500002,0.08861878383,0.086439841525,111.52060977825354,23.0,-0.4737122647872672,0
3209,200,0.087527352,0.072210065,0.078624078,102.8970080833685,23.0,1.4520076998533025,0
3231,200,0.102702702,0.051351351,0.12173913,106.56237778955462,25.0,1.546850503982108,0
3248,200,0.07148936097,0.025744680105,0.09543393975499999,78.77406889218182,23.655,-0.086819872517372,0
3255,200,0.148541666415,0.078333332875,0.15018435873000002,127.02558041650411,25.315,17.18065411538344,1
3256,200,0.213235294,0.069852941,0.242677824,104.4356341867158,23.0,4.584203412406891,0
3285,200,0.133144475,0.087818696,0.041800643,79.08587355543142,25.0,-0.2683029728665121,0
3298,200,0.2,0.052631578,0.15954416,72.23824600650055,23.0,0.608736971487523,0
3310,200,0.162361623,0.036900369,0.102459016,74.19832656685132,24.0,0.1568079255047879,0
